draft_group,draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,salary,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition.competitionId,competition.name,competition.nameDisplay.value,competition.nameDisplay.isEmphasized,competition.nameDisplay.value.1,competition.nameDisplay.value.2,competition.startTime,competitions.competitionId,competitions.name,competitions.nameDisplay.value,competitions.nameDisplay.isEmphasized,competitions.nameDisplay.value.1,competitions.nameDisplay.value.2,competitions.startTime,draftStatAttributes.id,draftStatAttributes.value,draftStatAttributes.sortValue,draftStatAttributes.id.1,draftStatAttributes.value.1,draftStatAttributes.sortValue.1,draftStatAttributes.quality,playerGameAttributes.id,playerGameAttributes.value,teamId,teamAbbreviation,playerGameHash
63918,21357684,Malik,Fitts,Malik Fitts,M. Fitts,922397,529738,SF,460,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529738.png,https://dkn.gs/sports/images/nba/players/160/529738.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,2.6,2.6,-2,15th,15,Medium,,,26,UTA,922397-5774427
63918,21357630,Gabriel,Deck,Gabriel Deck,G. Deck,923135,36368,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/36368.png,https://dkn.gs/sports/images/nba/players/160/36368.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,5.0,5.0,-2,9th,9,Low,,,25,OKC,923135-5776305
63918,21355960,Jayson,Tatum,Jayson Tatum,J. Tatum,937647,32876,SF/PF,460,9600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32876.png,https://dkn.gs/sports/images/nba/players/160/32876.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,46.2,46.2,-2,21st,21,Medium,,,2,BOS,937647-5770893
63918,21356795,Frank,Jackson,Frank Jackson,F. Jackson,937667,33218,SG,459,3100,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33218.png,https://dkn.gs/sports/images/nba/players/160/33218.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,16.3,16.3,-2,5th,5,Low,,,8,DET,937667-5770893
63918,21356920,Marques,Bolden,Marques Bolden,M. Bolden,937669,58831,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58831.png,https://dkn.gs/sports/images/nba/players/160/58831.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,-2,10th,10,219,-,"",Medium,,,26,UTA,937669-5774427
63918,21356870,Jonathan,Isaac,Jonathan Isaac,J. Isaac,940823,33275,C,462,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33275.png,https://dkn.gs/sports/images/nba/players/160/33275.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,-2,18th,18,219,-,"",Medium,,,19,ORL,940823-5776455
63918,21356737,Trent,Forrest,Trent Forrest,T. Forrest,941267,529515,SG/SF,459,3200,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/529515.png,https://dkn.gs/sports/images/nba/players/160/529515.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,8.3,8.3,-2,22nd,22,High,,,26,UTA,941267-5774427
63918,21357471,Mfiondu,Kabengele,Mfiondu Kabengele,M. Kabengele,941357,32923,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32923.png,https://dkn.gs/sports/images/nba/players/160/32923.png,"","",5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,-2,14th,14,219,-,"",Medium,,,10,HOU,941357-5777613
63918,21357615,Josh,Okogie,Josh Okogie,J. Okogie,941460,33200,SF,460,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/33200.png,https://dkn.gs/sports/images/nba/players/160/33200.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,7.2,7.2,-2,22nd,22,High,,,16,MIN,941460-5775741
63918,21356485,Bruce,Brown,Bruce Brown,Br. Brown,941834,33044,SF/PF,460,4000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33044.png,https://dkn.gs/sports/images/nba/players/160/33044.png,"","",5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,219,16.5,16.5,-2,14th,14,Medium,,,17,BKN,941834-5775915
63918,21356549,Dennis,Smith Jr.,Dennis Smith Jr.,D. Smith Jr.,942015,33238,PG,458,3800,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33238.png,https://dkn.gs/sports/images/nba/players/160/33238.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,16.4,16.4,-2,21st,21,Medium,,,22,POR,942015-5775099
63918,21356976,Jay,Huff,Jay Huff,J. Huff,942843,591190,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591190.png,https://dkn.gs/sports/images/nba/players/160/591190.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,2.5,2.5,-2,15th,15,Medium,,,13,LAL,942843-5774427
63918,21356352,De'Andre,Hunter,De'Andre Hunter,D. Hunter,942857,32855,SF,460,4700,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/32855.png,https://dkn.gs/sports/images/nba/players/160/32855.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,21.1,21.1,-2,27th,27,High,,,1,ATL,942857-5776455
63918,21356564,Ty,Jerome,Ty Jerome,T. Jerome,942866,33317,PG/SG,458,3700,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33317.png,https://dkn.gs/sports/images/nba/players/160/33317.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,14.2,14.2,-2,24th,24,High,,,25,OKC,942866-5776305
63918,21357251,Josh,Jackson,Josh Jackson,J. Jackson,944164,33139,SG/SF,459,3000,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33139.png,https://dkn.gs/sports/images/nba/players/160/33139.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,14.4,14.4,-2,23rd,23,High,,,23,SAC,944164-5771457
63918,21356579,Udoka,Azubuike,Udoka Azubuike,U. Azubuike,944169,527234,C,462,3600,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527234.png,https://dkn.gs/sports/images/nba/players/160/527234.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,11.3,11.3,-2,10th,10,Medium,,,26,UTA,944169-5774427
63918,21356948,Xavier,Sneed,Xavier Sneed,X. Sneed,944187,529629,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529629.png,https://dkn.gs/sports/images/nba/players/160/529629.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,1.3,1.3,-2,23rd,23,High,,,29,MEM,944187-5775099
63918,21356988,Cameron,McGriff,Cameron McGriff,C. McGriff,944246,591818,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32952.png,https://dkn.gs/sports/images/nba/teams/160/32952.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,13.4,13.4,-2,12th,12,Medium,,,22,POR,944246-5775099
63918,21357621,Lindy,Waters III,Lindy Waters III,L. Waters III,944248,627533,SF,460,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,-2,9th,9,219,-,"",Low,,,25,OKC,944248-5776305
63918,21356105,Desmond,Bane,Desmond Bane,D. Bane,944263,527237,SG/SF,459,6400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/527237.png,https://dkn.gs/sports/images/nba/players/160/527237.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,31.0,31.0,-2,22nd,22,High,,,29,MEM,944263-5775099
63918,21357016,Tyler,Cook,Tyler Cook,T. Cook,944728,33030,PF/C,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33030.png,https://dkn.gs/sports/images/nba/players/160/33030.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,7.7,7.7,-2,13th,13,Medium,,,4,CHI,944728-5771457
63918,21356320,Kevin,Huerter,Kevin Huerter,K. Huerter,944785,32851,SG/SF,459,4800,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32851.png,https://dkn.gs/sports/images/nba/players/160/32851.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,22.0,22.0,-2,24th,24,High,,,1,ATL,944785-5776455
63918,21357104,Zavier,Simpson,Zavier Simpson,Z. Simpson,944807,591842,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32942.png,https://dkn.gs/sports/images/nba/teams/160/32942.png,https://dkn.gs/sports/images/nba/teams/50/d/32942.png,https://dkn.gs/sports/images/nba/teams/160/d/32942.png,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,-2,29th,29,219,-,"",High,,,25,OKC,944807-5776305
63918,21356880,Jon,Teske,Jon Teske,J. Teske,944809,529972,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529972.png,https://dkn.gs/sports/images/nba/players/160/529972.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,2.0,2.0,-2,16th,16,Medium,,,29,MEM,944809-5775099
63918,21357112,Ibi,Watson,Ibi Watson,I. Watson,944811,591882,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32892.png,https://dkn.gs/sports/images/nba/teams/160/32892.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,-2,1st,1,219,-,"",Low,,,1,ATL,944811-5776455
63918,21356661,Isaiah,Roby,Isaiah Roby,I. Roby,944969,33009,C,462,3400,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33009.png,https://dkn.gs/sports/images/nba/players/160/33009.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,13.3,13.3,-2,26th,26,High,,,25,OKC,944969-5776305
63918,21356980,Micah,Potter,Micah Potter,M. Potter,945061,591848,SF/PF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591848.png,https://dkn.gs/sports/images/nba/players/160/591848.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,8.9,8.9,-2,24th,24,High,,,8,DET,945061-5770893
63918,21357300,Carsen,Edwards,Carsen Edwards,C. Edwards,945110,32887,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/32887.png,https://dkn.gs/sports/images/nba/players/160/32887.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,-2,22nd,22,219,-,"",High,,,29,MEM,945110-5775099
63918,21357390,Aleem,Ford,Aleem Ford,A. Ford,945134,619372,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32945.png,https://dkn.gs/sports/images/nba/teams/160/32945.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,7.4,7.4,-2,3rd,3,Low,,,19,ORL,945134-5776455
63918,21356694,Payton,Pritchard,Payton Pritchard,P. Pritchard,945610,527233,PG,458,3300,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527233.png,https://dkn.gs/sports/images/nba/players/160/527233.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,9.8,9.8,-2,26th,26,High,,,2,BOS,945610-5770893
63918,21356059,Lonzo,Ball,Lonzo Ball,L. Ball,946714,33216,PG,458,7200,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33216.png,https://dkn.gs/sports/images/nba/players/160/33216.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,33.5,33.5,-2,18th,18,Medium,,,4,CHI,946714-5771457
63918,21356302,De'Anthony,Melton,De'Anthony Melton,D. Melton,946801,33145,PG/SG,458,4900,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33145.png,https://dkn.gs/sports/images/nba/players/160/33145.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,24.2,24.2,-2,7th,7,Low,,,29,MEM,946801-5775099
63918,21356648,Markelle,Fultz,Markelle Fultz,M. Fultz,946824,33274,PG,458,3400,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/33274.png,https://dkn.gs/sports/images/nba/players/160/33274.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,-2,28th,28,219,-,"",High,,,19,ORL,946824-5776455
63918,21357372,Malachi,Flynn,Malachi Flynn,M. Flynn,946878,527236,PG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527236.png,https://dkn.gs/sports/images/nba/players/160/527236.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,7.0,7.0,-2,15th,15,Medium,,,28,TOR,946878-5775741
63918,21357528,Skylar,Mays,Skylar Mays,S. Mays,948123,527260,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527260.png,https://dkn.gs/sports/images/nba/players/160/527260.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,6.8,6.8,-2,24th,24,High,,,1,ATL,948123-5776455
63918,21357558,Breein,Tyree,Breein Tyree,B. Tyree,948156,528868,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/528868.png,https://dkn.gs/sports/images/nba/players/160/528868.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,-2,28th,28,219,-,"",High,,,28,TOR,948156-5775741
63918,21357044,Hassani,Gravett,Hassani Gravett,H. Gravett,949192,33284,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33284.png,https://dkn.gs/sports/images/nba/players/160/33284.png,"","",5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,5776455,ATL @ ORL,ATL,TRUE, @ ,ORL,2022-02-17T00:00:00.0000000Z,219,14.9,14.9,-2,9th,9,Low,,,19,ORL,949192-5776455
63918,21357534,Jordan,Bowden,Jordan Bowden,J. Bowden,949261,529650,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32902.png,https://dkn.gs/sports/images/nba/teams/160/32902.png,"","",5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,5775915,BKN @ NYK,BKN,TRUE, @ ,NYK,2022-02-17T00:30:00.0000000Z,-2,14th,14,219,-,"",Medium,,,17,BKN,949261-5775915
63918,21356708,Grant,Williams,Grant Williams,G. Williams,949273,32886,SF/PF,460,3200,None,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32886.png,https://dkn.gs/sports/images/nba/players/160/32886.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,15.6,15.6,-2,21st,21,Medium,,,2,BOS,949273-5770893
63918,21357549,Jarron,Cumberland,Jarron Cumberland,J. Cumberland,950021,622850,SG,459,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/teams/50/32952.png,https://dkn.gs/sports/images/nba/teams/160/32952.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,2.4,2.4,-2,15th,15,Medium,,,22,POR,950021-5775099
63918,21357663,Elijah,Hughes,Elijah Hughes,E. Hughes,950031,527242,SF,460,3000,None,TRUE,FALSE,Breaking,https://dkn.gs/sports/images/nba/players/50/527242.png,https://dkn.gs/sports/images/nba/players/160/527242.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,6.2,6.2,-2,17th,17,Medium,,,22,POR,950031-5775099
63918,21356884,Tony,Bradley,Tony Bradley,T. Bradley,950065,33399,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33399.png,https://dkn.gs/sports/images/nba/players/160/33399.png,"","",5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,5771457,SAC @ CHI,SAC,TRUE, @ ,CHI,2022-02-17T01:00:00.0000000Z,219,10.1,10.1,-2,29th,29,High,,,4,CHI,950065-5771457
63918,21357678,Anthony,Lamb,Anthony Lamb,A. Lamb,950331,535270,SF,460,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/535270.png,https://dkn.gs/sports/images/nba/players/160/535270.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,219,2.1,2.1,-2,25th,25,High,,,24,SAS,950331-5776305
63918,21357432,Kostas,Antetokounmpo,Kostas Antetokounmpo,K. Antetokounmpo,950367,58851,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/58851.png,https://dkn.gs/sports/images/nba/players/160/58851.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,-2,6th,6,219,-,"",Low,,,13,LAL,950367-5774427
63918,21357172,DeJon,Jarreau,DeJon Jarreau,D. Jarreau,950903,591846,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591846.png,https://dkn.gs/sports/images/nba/players/160/591846.png,"","",5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,5777613,HOU @ PHX,HOU,TRUE, @ ,PHX,2022-02-17T02:00:00.0000000Z,219,0.0,0.0,-2,10th,10,Medium,,,10,HOU,950903-5777613
63918,21357176,Derrick,Alston Jr.,Derrick Alston Jr.,D. Alston Jr.,951198,593127,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/593127.png,https://dkn.gs/sports/images/nba/players/160/593127.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,-2,22nd,22,219,-,"",High,,,26,UTA,951198-5774427
63918,21357064,Sam,Merrill,Sam Merrill,S. Merrill,953106,527270,PG/SG,458,3000,OUT,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/527270.png,https://dkn.gs/sports/images/nba/players/160/527270.png,"","",5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,5775099,POR @ MEM,POR,TRUE, @ ,MEM,2022-02-17T01:00:00.0000000Z,219,7.0,7.0,-2,21st,21,Medium,,,29,MEM,953106-5775099
63918,21357188,Carlik,Jones,Carlik Jones,C. Jones,953242,591147,PG/SG,458,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591147.png,https://dkn.gs/sports/images/nba/players/160/591147.png,"","",5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,5773209,DEN @ GSW,DEN,TRUE, @ ,GSW,2022-02-17T03:00:00.0000000Z,219,3.2,3.2,-2,12th,12,Medium,,,7,DEN,953242-5773209
63918,21357180,MaCio,Teague,MaCio Teague,M. Teague,953266,592450,PG/SG,458,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/players/50/592450.png,https://dkn.gs/sports/images/nba/players/160/592450.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,-2,22nd,22,219,-,"",High,,,26,UTA,953266-5774427
63918,21356844,Alize,Johnson,Alize Johnson,A. Johnson,953283,33096,PF,461,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/33096.png,https://dkn.gs/sports/images/nba/players/160/33096.png,"","",5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,5774379,WAS @ IND,WAS,TRUE, @ ,IND,2022-02-17T00:30:00.0000000Z,219,5.5,5.5,-2,4th,4,Low,,,27,WAS,953283-5774379
63918,21356651,Austin,Reaves,Austin Reaves,A. Reaves,953291,591721,PG,458,3400,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/591721.png,https://dkn.gs/sports/images/nba/players/160/591721.png,"","",5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,5774427,UTA @ LAL,UTA,TRUE, @ ,LAL,2022-02-17T03:00:00.0000000Z,219,12.5,12.5,-2,12th,12,Medium,,,13,LAL,953291-5774427
63918,21356882,Nathan,Knight,Nathan Knight,N. Knight,953887,529514,C,462,3000,None,TRUE,FALSE,None,https://dkn.gs/sports/images/nba/players/50/529514.png,https://dkn.gs/sports/images/nba/players/160/529514.png,"","",5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,5775741,TOR @ MIN,TOR,TRUE, @ ,MIN,2022-02-17T01:00:00.0000000Z,219,7.2,7.2,-2,6th,6,Low,,,16,MIN,953887-5775741
63918,21356046,Robert,Williams,Robert Williams,R. Williams,954390,32882,C,462,7500,OUT,TRUE,FALSE,Recent,https://dkn.gs/sports/images/nba/players/50/32882.png,https://dkn.gs/sports/images/nba/players/160/32882.png,"","",5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,5770893,DET @ BOS,DET,TRUE, @ ,BOS,2022-02-17T00:30:00.0000000Z,219,31.4,31.4,-2,20th,20,Medium,,,2,BOS,954390-5770893
63918,21357236,Denzel,Mahoney,Denzel Mahoney,D. Mahoney,955069,591815,SG/SF,459,3000,None,TRUE,FALSE,,https://dkn.gs/sports/images/nba/teams/50/32955.png,https://dkn.gs/sports/images/nba/teams/160/32955.png,"","",5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,5776305,SAS @ OKC,SAS,TRUE, @ ,OKC,2022-02-17T01:00:00.0000000Z,-2,-,"",219,-,"",,,,24,SAS,955069-5776305
